guid/image,y1,x1,y2,x2
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0109,426,1002,464,1049
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0056,229,922,272,971
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0002,445,928,490,993
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0095,401,572,445,625
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013,413,548,496,669
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0034,266,1604,306,1692
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0137,419,1014,453,1053
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0026,327,441,354,468
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0138,379,1092,428,1132
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0076,167,0,789,394
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0047,353,153,475,337
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0125,328,365,391,449
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0017,357,857,383,892
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0058,338,1041,376,1135
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0033,234,1856,291,1914
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0078,407,1508,436,1562
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0075,249,338,545,870
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0093,417,482,461,530
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0030,318,404,351,444
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000,452,989,488,1044
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0131,341,1105,421,1316
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0124,307,253,382,354
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0140,403,1046,444,1087
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0036,311,1238,342,1296
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0042,0,0,0,0
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0148,416,932,450,974
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0132,393,1285,487,1521
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014,401,456,515,591
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0090,452,456,493,506
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0062,364,993,424,1097
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0150,415,897,448,948
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0113,424,862,469,929
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0143,412,897,447,940
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0045,473,1776,553,1900
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0098,364,858,402,909
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0066,387,721,496,919
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0044,463,1507,509,1568
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0072,306,1239,407,1363
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0043,0,0,0,0
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0099,379,1031,422,1075
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0149,410,912,450,961
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0118,432,115,484,248
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0048,344,132,516,357
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0084,441,895,469,942
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0011,406,629,466,735
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0023,341,511,372,555
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0097,396,705,436,755
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0092,428,468,472,518
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0088,400,812,436,893
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006,438,736,530,890
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0082,446,853,489,917
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0116,424,674,484,763
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0010,413,616,455,729
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0106,413,1124,451,1162
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0144,404,989,448,1030
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0060,366,1049,405,1141
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0081,409,1252,445,1314
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0135,420,1305,461,1349
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0029,305,412,343,456
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0053,470,896,511,1001
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0055,234,1352,279,1407
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0105,422,1249,461,1290
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0035,294,1275,324,1347
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0016,387,0,669,486
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0120,278,856,424,1366
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0018,310,735,385,810
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0136,405,1189,452,1234
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0094,419,506,466,556
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0050,396,0,576,107
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020,358,618,391,670
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0024,340,488,371,523
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0123,302,135,378,253
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019,380,1050,410,1087
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0009,417,639,447,706
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0121,305,0,408,74
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0100,366,1115,403,1141
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0103,407,1363,448,1420
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0085,444,777,479,817
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0005,441,818,506,922
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0139,422,973,460,1013
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0061,357,1016,403,1135
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0001,372,855,410,893
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0089,455,466,495,520
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012,408,627,479,740
d7f7c063-df18-4f96-a071-aa634b9e502e/0027,583,0,620,78
d7f7c063-df18-4f96-a071-aa634b9e502e/0021,165,1364,404,1896
d7f7c063-df18-4f96-a071-aa634b9e502e/0015,109,1363,230,1633
d7f7c063-df18-4f96-a071-aa634b9e502e/0065,419,688,468,761
d7f7c063-df18-4f96-a071-aa634b9e502e/0003,306,1080,391,1334
d7f7c063-df18-4f96-a071-aa634b9e502e/0032,450,0,540,57
d7f7c063-df18-4f96-a071-aa634b9e502e/0046,419,712,485,853
d7f7c063-df18-4f96-a071-aa634b9e502e/0049,422,440,544,681
d7f7c063-df18-4f96-a071-aa634b9e502e/0052,430,258,475,296
d7f7c063-df18-4f96-a071-aa634b9e502e/0063,415,648,458,711
d7f7c063-df18-4f96-a071-aa634b9e502e/0040,363,1699,418,1870
d7f7c063-df18-4f96-a071-aa634b9e502e/0057,574,159,625,244
d7f7c063-df18-4f96-a071-aa634b9e502e/0039,355,1713,402,1862
d7f7c063-df18-4f96-a071-aa634b9e502e/0025,413,1822,704,1914
d7f7c063-df18-4f96-a071-aa634b9e502e/0028,0,0,0,0
d7f7c063-df18-4f96-a071-aa634b9e502e/0022,179,1399,443,1914
d7f7c063-df18-4f96-a071-aa634b9e502e/0031,530,1802,567,1852
d7f7c063-df18-4f96-a071-aa634b9e502e/0008,372,1770,563,1914
d7f7c063-df18-4f96-a071-aa634b9e502e/0059,406,546,482,641
d7f7c063-df18-4f96-a071-aa634b9e502e/0004,388,1041,472,1314
d7f7c063-df18-4f96-a071-aa634b9e502e/0051,770,337,1052,1274
d7f7c063-df18-4f96-a071-aa634b9e502e/0041,434,486,475,546
d7f7c063-df18-4f96-a071-aa634b9e502e/0007,0,0,0,0
d7f7c063-df18-4f96-a071-aa634b9e502e/0038,410,1303,454,1359
d7f7c063-df18-4f96-a071-aa634b9e502e/0067,415,695,481,775
d7f7c063-df18-4f96-a071-aa634b9e502e/0037,121,1813,353,1914
d7f7c063-df18-4f96-a071-aa634b9e502e/0064,411,659,463,737
d7f7c063-df18-4f96-a071-aa634b9e502e/0054,435,683,479,722
d7f7c063-df18-4f96-a071-aa634b9e502e/0056,415,1279,451,1302
d7f7c063-df18-4f96-a071-aa634b9e502e/0002,348,1212,387,1295
d7f7c063-df18-4f96-a071-aa634b9e502e/0013,0,0,0,0
d7f7c063-df18-4f96-a071-aa634b9e502e/0034,355,0,598,459
d7f7c063-df18-4f96-a071-aa634b9e502e/0026,0,0,0,0
d7f7c063-df18-4f96-a071-aa634b9e502e/0047,408,644,491,803
d7f7c063-df18-4f96-a071-aa634b9e502e/0017,75,1699,269,1914
d7f7c063-df18-4f96-a071-aa634b9e502e/0058,464,555,516,624
d7f7c063-df18-4f96-a071-aa634b9e502e/0033,372,0,573,299
d7f7c063-df18-4f96-a071-aa634b9e502e/0030,215,1311,921,1914
d7f7c063-df18-4f96-a071-aa634b9e502e/0000,235,583,295,767
d7f7c063-df18-4f96-a071-aa634b9e502e/0036,248,839,493,1430
d7f7c063-df18-4f96-a071-aa634b9e502e/0042,431,760,469,832
d7f7c063-df18-4f96-a071-aa634b9e502e/0014,104,1752,228,1914
d7f7c063-df18-4f96-a071-aa634b9e502e/0062,403,642,460,690
d7f7c063-df18-4f96-a071-aa634b9e502e/0045,421,758,470,904
d7f7c063-df18-4f96-a071-aa634b9e502e/0066,420,697,474,771
d7f7c063-df18-4f96-a071-aa634b9e502e/0044,420,783,497,922
d7f7c063-df18-4f96-a071-aa634b9e502e/0043,424,834,470,935
d7f7c063-df18-4f96-a071-aa634b9e502e/0048,425,596,513,711
d7f7c063-df18-4f96-a071-aa634b9e502e/0011,433,1121,472,1185
d7f7c063-df18-4f96-a071-aa634b9e502e/0023,216,1468,516,1914
d7f7c063-df18-4f96-a071-aa634b9e502e/0006,424,1016,514,1145
d7f7c063-df18-4f96-a071-aa634b9e502e/0010,0,0,0,0
d7f7c063-df18-4f96-a071-aa634b9e502e/0060,437,476,540,620
d7f7c063-df18-4f96-a071-aa634b9e502e/0029,303,1169,710,1768
d7f7c063-df18-4f96-a071-aa634b9e502e/0053,436,446,477,487
d7f7c063-df18-4f96-a071-aa634b9e502e/0055,423,943,465,977
d7f7c063-df18-4f96-a071-aa634b9e502e/0035,325,136,566,678
d7f7c063-df18-4f96-a071-aa634b9e502e/0016,154,998,207,1116
d7f7c063-df18-4f96-a071-aa634b9e502e/0018,126,1520,329,1914
d7f7c063-df18-4f96-a071-aa634b9e502e/0050,389,0,722,511
d7f7c063-df18-4f96-a071-aa634b9e502e/0020,176,1319,390,1801
d7f7c063-df18-4f96-a071-aa634b9e502e/0024,196,1549,567,1914
d7f7c063-df18-4f96-a071-aa634b9e502e/0019,173,1380,379,1833
d7f7c063-df18-4f96-a071-aa634b9e502e/0009,110,1161,813,1837
d7f7c063-df18-4f96-a071-aa634b9e502e/0005,380,1001,468,1258
d7f7c063-df18-4f96-a071-aa634b9e502e/0061,440,136,678,578
d7f7c063-df18-4f96-a071-aa634b9e502e/0001,179,1099,266,1264
d7f7c063-df18-4f96-a071-aa634b9e502e/0012,475,1169,505,1204
9b0e6947-340d-419d-ae8d-e73993afec6a/0027,402,487,810,1090
9b0e6947-340d-419d-ae8d-e73993afec6a/0021,370,568,761,1084
9b0e6947-340d-419d-ae8d-e73993afec6a/0015,361,546,754,1021
9b0e6947-340d-419d-ae8d-e73993afec6a/0003,412,795,563,1014
9b0e6947-340d-419d-ae8d-e73993afec6a/0032,372,405,885,1151
9b0e6947-340d-419d-ae8d-e73993afec6a/0046,460,821,492,870
9b0e6947-340d-419d-ae8d-e73993afec6a/0049,431,496,486,560
9b0e6947-340d-419d-ae8d-e73993afec6a/0052,395,0,556,156
9b0e6947-340d-419d-ae8d-e73993afec6a/0040,414,473,471,568
9b0e6947-340d-419d-ae8d-e73993afec6a/0039,439,499,513,580
9b0e6947-340d-419d-ae8d-e73993afec6a/0025,366,554,812,1087
9b0e6947-340d-419d-ae8d-e73993afec6a/0028,357,495,838,1117
9b0e6947-340d-419d-ae8d-e73993afec6a/0022,364,579,797,1078
9b0e6947-340d-419d-ae8d-e73993afec6a/0031,373,421,882,1150
9b0e6947-340d-419d-ae8d-e73993afec6a/0008,403,748,595,965
9b0e6947-340d-419d-ae8d-e73993afec6a/0004,409,799,561,999
9b0e6947-340d-419d-ae8d-e73993afec6a/0051,416,3,558,338
9b0e6947-340d-419d-ae8d-e73993afec6a/0041,402,437,497,556
9b0e6947-340d-419d-ae8d-e73993afec6a/0007,413,692,595,915
9b0e6947-340d-419d-ae8d-e73993afec6a/0038,362,1612,401,1664
9b0e6947-340d-419d-ae8d-e73993afec6a/0037,425,788,466,921
9b0e6947-340d-419d-ae8d-e73993afec6a/0002,397,803,564,1015
9b0e6947-340d-419d-ae8d-e73993afec6a/0013,374,507,709,964
9b0e6947-340d-419d-ae8d-e73993afec6a/0034,391,267,987,1178
9b0e6947-340d-419d-ae8d-e73993afec6a/0026,349,540,818,1091
9b0e6947-340d-419d-ae8d-e73993afec6a/0047,454,521,494,579
9b0e6947-340d-419d-ae8d-e73993afec6a/0017,390,568,749,1047
9b0e6947-340d-419d-ae8d-e73993afec6a/0033,401,278,981,1175
9b0e6947-340d-419d-ae8d-e73993afec6a/0030,363,408,867,1128
9b0e6947-340d-419d-ae8d-e73993afec6a/0000,428,782,454,821
9b0e6947-340d-419d-ae8d-e73993afec6a/0036,365,556,390,604
9b0e6947-340d-419d-ae8d-e73993afec6a/0042,414,349,503,499
9b0e6947-340d-419d-ae8d-e73993afec6a/0014,392,516,738,986
9b0e6947-340d-419d-ae8d-e73993afec6a/0045,242,0,584,231
9b0e6947-340d-419d-ae8d-e73993afec6a/0044,290,8,550,417
9b0e6947-340d-419d-ae8d-e73993afec6a/0043,311,236,515,491
9b0e6947-340d-419d-ae8d-e73993afec6a/0048,423,521,465,580
9b0e6947-340d-419d-ae8d-e73993afec6a/0011,379,696,629,1080
9b0e6947-340d-419d-ae8d-e73993afec6a/0023,371,578,782,1075
9b0e6947-340d-419d-ae8d-e73993afec6a/0006,415,770,573,974
9b0e6947-340d-419d-ae8d-e73993afec6a/0010,392,752,650,1071
9b0e6947-340d-419d-ae8d-e73993afec6a/0029,348,470,882,1133
9b0e6947-340d-419d-ae8d-e73993afec6a/0053,469,606,499,670
9b0e6947-340d-419d-ae8d-e73993afec6a/0035,429,310,949,1196
9b0e6947-340d-419d-ae8d-e73993afec6a/0016,388,554,745,1043
9b0e6947-340d-419d-ae8d-e73993afec6a/0018,468,1228,497,1299
9b0e6947-340d-419d-ae8d-e73993afec6a/0050,411,405,502,541
9b0e6947-340d-419d-ae8d-e73993afec6a/0020,378,559,761,1068
9b0e6947-340d-419d-ae8d-e73993afec6a/0024,381,549,783,1089
9b0e6947-340d-419d-ae8d-e73993afec6a/0019,380,554,751,1050
9b0e6947-340d-419d-ae8d-e73993afec6a/0009,376,878,420,986
9b0e6947-340d-419d-ae8d-e73993afec6a/0005,401,780,562,988
9b0e6947-340d-419d-ae8d-e73993afec6a/0001,403,807,561,1019
9b0e6947-340d-419d-ae8d-e73993afec6a/0012,397,698,656,1052
f777190f-47f5-48af-aade-c73fc0fa8171/0070,387,967,586,1062
f777190f-47f5-48af-aade-c73fc0fa8171/0027,415,1033,573,1135
f777190f-47f5-48af-aade-c73fc0fa8171/0021,426,1050,571,1138
f777190f-47f5-48af-aade-c73fc0fa8171/0015,418,1032,581,1128
f777190f-47f5-48af-aade-c73fc0fa8171/0065,409,928,582,1021
f777190f-47f5-48af-aade-c73fc0fa8171/0003,390,1028,573,1117
f777190f-47f5-48af-aade-c73fc0fa8171/0032,406,1036,583,1129
f777190f-47f5-48af-aade-c73fc0fa8171/0046,385,1040,601,1142
f777190f-47f5-48af-aade-c73fc0fa8171/0049,413,1004,588,1099
f777190f-47f5-48af-aade-c73fc0fa8171/0052,408,1020,574,1118
f777190f-47f5-48af-aade-c73fc0fa8171/0063,397,921,591,1009
f777190f-47f5-48af-aade-c73fc0fa8171/0040,392,1039,599,1140
f777190f-47f5-48af-aade-c73fc0fa8171/0057,404,980,593,1072
f777190f-47f5-48af-aade-c73fc0fa8171/0074,407,987,580,1088
f777190f-47f5-48af-aade-c73fc0fa8171/0039,407,1042,584,1144
f777190f-47f5-48af-aade-c73fc0fa8171/0025,459,1044,562,1132
f777190f-47f5-48af-aade-c73fc0fa8171/0071,378,974,583,1079
f777190f-47f5-48af-aade-c73fc0fa8171/0028,415,1038,580,1126
f777190f-47f5-48af-aade-c73fc0fa8171/0022,398,1029,597,1127
f777190f-47f5-48af-aade-c73fc0fa8171/0031,405,1044,583,1135
f777190f-47f5-48af-aade-c73fc0fa8171/0008,407,1020,574,1108
f777190f-47f5-48af-aade-c73fc0fa8171/0059,409,925,585,1025
f777190f-47f5-48af-aade-c73fc0fa8171/0004,411,1028,565,1117
f777190f-47f5-48af-aade-c73fc0fa8171/0051,426,1006,577,1099
f777190f-47f5-48af-aade-c73fc0fa8171/0069,400,962,591,1060
f777190f-47f5-48af-aade-c73fc0fa8171/0041,381,1036,601,1142
f777190f-47f5-48af-aade-c73fc0fa8171/0007,403,1036,566,1130
f777190f-47f5-48af-aade-c73fc0fa8171/0068,410,961,580,1054
f777190f-47f5-48af-aade-c73fc0fa8171/0038,415,1033,579,1125
f777190f-47f5-48af-aade-c73fc0fa8171/0067,418,963,584,1051
f777190f-47f5-48af-aade-c73fc0fa8171/0037,387,1022,601,1120
f777190f-47f5-48af-aade-c73fc0fa8171/0064,388,928,592,1016
f777190f-47f5-48af-aade-c73fc0fa8171/0073,392,982,583,1074
f777190f-47f5-48af-aade-c73fc0fa8171/0054,392,1021,601,1123
f777190f-47f5-48af-aade-c73fc0fa8171/0056,423,1012,570,1119
f777190f-47f5-48af-aade-c73fc0fa8171/0002,415,1030,566,1107
f777190f-47f5-48af-aade-c73fc0fa8171/0013,393,1035,591,1123
f777190f-47f5-48af-aade-c73fc0fa8171/0034,394,1027,580,1134
f777190f-47f5-48af-aade-c73fc0fa8171/0026,415,1036,569,1139
f777190f-47f5-48af-aade-c73fc0fa8171/0076,405,1008,582,1104
f777190f-47f5-48af-aade-c73fc0fa8171/0047,389,1025,588,1117
f777190f-47f5-48af-aade-c73fc0fa8171/0017,415,1023,576,1123
f777190f-47f5-48af-aade-c73fc0fa8171/0058,410,955,582,1045
f777190f-47f5-48af-aade-c73fc0fa8171/0033,392,1020,593,1123
f777190f-47f5-48af-aade-c73fc0fa8171/0075,405,1002,584,1087
f777190f-47f5-48af-aade-c73fc0fa8171/0030,403,1038,586,1133
f777190f-47f5-48af-aade-c73fc0fa8171/0000,400,901,582,990
f777190f-47f5-48af-aade-c73fc0fa8171/0036,386,1023,598,1123
f777190f-47f5-48af-aade-c73fc0fa8171/0042,391,1037,599,1143
f777190f-47f5-48af-aade-c73fc0fa8171/0014,426,1040,571,1128
f777190f-47f5-48af-aade-c73fc0fa8171/0062,413,909,577,1004
f777190f-47f5-48af-aade-c73fc0fa8171/0045,383,1038,594,1151
f777190f-47f5-48af-aade-c73fc0fa8171/0066,416,958,588,1060
f777190f-47f5-48af-aade-c73fc0fa8171/0044,408,1041,589,1147
f777190f-47f5-48af-aade-c73fc0fa8171/0072,408,981,579,1076
f777190f-47f5-48af-aade-c73fc0fa8171/0043,393,1038,598,1142
f777190f-47f5-48af-aade-c73fc0fa8171/0048,403,1005,584,1102
f777190f-47f5-48af-aade-c73fc0fa8171/0011,413,1028,562,1117
f777190f-47f5-48af-aade-c73fc0fa8171/0023,413,1035,581,1128
f777190f-47f5-48af-aade-c73fc0fa8171/0006,408,1040,571,1124
f777190f-47f5-48af-aade-c73fc0fa8171/0010,422,1025,570,1115
f777190f-47f5-48af-aade-c73fc0fa8171/0060,394,907,594,1002
f777190f-47f5-48af-aade-c73fc0fa8171/0029,409,1039,584,1126
f777190f-47f5-48af-aade-c73fc0fa8171/0053,389,1017,592,1118
f777190f-47f5-48af-aade-c73fc0fa8171/0055,396,1018,587,1113
f777190f-47f5-48af-aade-c73fc0fa8171/0035,402,1023,583,1122
f777190f-47f5-48af-aade-c73fc0fa8171/0016,419,1023,575,1121
f777190f-47f5-48af-aade-c73fc0fa8171/0018,420,1044,580,1127
f777190f-47f5-48af-aade-c73fc0fa8171/0050,407,1008,583,1100
f777190f-47f5-48af-aade-c73fc0fa8171/0020,454,1046,562,1136
f777190f-47f5-48af-aade-c73fc0fa8171/0024,406,1037,576,1130
f777190f-47f5-48af-aade-c73fc0fa8171/0019,427,968,486,1086
f777190f-47f5-48af-aade-c73fc0fa8171/0009,430,1009,562,1115
f777190f-47f5-48af-aade-c73fc0fa8171/0005,402,1029,577,1122
f777190f-47f5-48af-aade-c73fc0fa8171/0061,418,903,578,993
f777190f-47f5-48af-aade-c73fc0fa8171/0001,411,893,574,973
f777190f-47f5-48af-aade-c73fc0fa8171/0012,405,1029,571,1129
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0070,409,633,512,817
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0027,361,547,450,672
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0128,410,696,530,936
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0021,309,172,349,236
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0168,417,994,478,1079
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0015,331,282,366,352
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0104,426,589,470,647
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0065,477,790,508,841
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0003,395,456,570,758
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0179,354,540,658,990
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0096,524,691,566,767
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0130,346,0,864,222
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0119,433,749,499,833
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0032,403,753,498,877
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0114,311,0,645,552
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0091,389,554,517,714
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0046,426,687,501,805
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0169,418,976,496,1079
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0165,405,954,860,1914
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0049,431,0,714,297
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0052,468,734,566,933
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0141,380,855,441,913
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0178,337,533,638,1008
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0101,380,487,517,663
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0127,415,823,517,998
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0162,483,779,515,810
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0063,381,0,602,379
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0164,415,1108,454,1171
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0117,431,804,485,848
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0040,432,456,521,622
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0129,362,381,619,798
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0107,419,573,470,635
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0134,361,39,390,97
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0083,357,349,522,636
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0079,364,917,801,1586
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0108,411,567,461,630
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0057,412,1178,446,1221
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0074,416,900,496,1017
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0110,404,609,459,690
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0039,419,508,494,605
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0115,265,0,711,280
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0025,352,476,410,564
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0145,357,606,512,807
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0071,393,173,614,628
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0171,409,853,499,988
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0028,378,516,483,698
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0022,493,1475,530,1581
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0031,403,820,472,898
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0080,367,598,445,665
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0142,382,839,448,912
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0008,358,379,433,481
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0157,422,554,480,632
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0077,359,901,778,1585
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0112,378,524,505,703
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0146,342,53,614,638
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0161,421,428,504,567
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0147,435,638,473,716
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0059,421,1042,460,1088
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0087,417,708,480,767
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0004,324,311,355,371
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0051,468,880,545,1026
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0086,475,1470,500,1523
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0153,352,0,722,435
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0152,377,282,576,597
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0160,547,691,632,812
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0069,412,795,475,890
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0111,390,593,492,715
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0102,447,727,481,788
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0041,422,598,454,640
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0007,345,403,408,493
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0159,413,803,446,847
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0182,347,578,718,1275
