guid/image/axis,value
5375f8e6-96e9-4f49-97ff-d5df95f12464/0152/z,13.86524554
5375f8e6-96e9-4f49-97ff-d5df95f12464/0153/x,-3.508189464
5375f8e6-96e9-4f49-97ff-d5df95f12464/0153/y,-2.751677852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0153/z,13.93460816
5375f8e6-96e9-4f49-97ff-d5df95f12464/0154/x,-3.463922089
5375f8e6-96e9-4f49-97ff-d5df95f12464/0154/y,-2.555928412
5375f8e6-96e9-4f49-97ff-d5df95f12464/0154/z,12.85001861
5375f8e6-96e9-4f49-97ff-d5df95f12464/0155/x,-3.452855246
5375f8e6-96e9-4f49-97ff-d5df95f12464/0155/y,-2.416107383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0155/z,13.80140468
5375f8e6-96e9-4f49-97ff-d5df95f12464/0156/x,-3.275785746
5375f8e6-96e9-4f49-97ff-d5df95f12464/0156/y,-1.772930649
5375f8e6-96e9-4f49-97ff-d5df95f12464/0156/z,13.89997852
5375f8e6-96e9-4f49-97ff-d5df95f12464/0157/x,-2.622841965
5375f8e6-96e9-4f49-97ff-d5df95f12464/0157/y,-2.919463087
5375f8e6-96e9-4f49-97ff-d5df95f12464/0157/z,13.52868753
5375f8e6-96e9-4f49-97ff-d5df95f12464/0158/x,-4.371403276
5375f8e6-96e9-4f49-97ff-d5df95f12464/0158/y,-3.646532438
5375f8e6-96e9-4f49-97ff-d5df95f12464/0158/z,16.24635726
5375f8e6-96e9-4f49-97ff-d5df95f12464/0159/x,-4.216467463
5375f8e6-96e9-4f49-97ff-d5df95f12464/0159/y,-3.310961969
5375f8e6-96e9-4f49-97ff-d5df95f12464/0159/z,14.52202472
5375f8e6-96e9-4f49-97ff-d5df95f12464/0160/x,-3.795927402
5375f8e6-96e9-4f49-97ff-d5df95f12464/0160/y,-2.947427293
5375f8e6-96e9-4f49-97ff-d5df95f12464/0160/z,15.19966034
5375f8e6-96e9-4f49-97ff-d5df95f12464/0161/x,-3.519256308
5375f8e6-96e9-4f49-97ff-d5df95f12464/0161/y,-2.779642058
5375f8e6-96e9-4f49-97ff-d5df95f12464/0161/z,13.72349345
5375f8e6-96e9-4f49-97ff-d5df95f12464/0162/x,-3.463922089
5375f8e6-96e9-4f49-97ff-d5df95f12464/0162/y,-2.472035794
5375f8e6-96e9-4f49-97ff-d5df95f12464/0162/z,12.42150834
5375f8e6-96e9-4f49-97ff-d5df95f12464/0163/x,-3.187250996
5375f8e6-96e9-4f49-97ff-d5df95f12464/0163/y,-2.555928412
5375f8e6-96e9-4f49-97ff-d5df95f12464/0163/z,12.63192921
5375f8e6-96e9-4f49-97ff-d5df95f12464/0164/x,-3.408587871
5375f8e6-96e9-4f49-97ff-d5df95f12464/0164/y,-3.870246085
5375f8e6-96e9-4f49-97ff-d5df95f12464/0164/z,15.0206463
5375f8e6-96e9-4f49-97ff-d5df95f12464/0165/x,-4.249667995
5375f8e6-96e9-4f49-97ff-d5df95f12464/0165/y,-3.087248322
5375f8e6-96e9-4f49-97ff-d5df95f12464/0165/z,15.98639826
5375f8e6-96e9-4f49-97ff-d5df95f12464/0166/x,-4.614873838
5375f8e6-96e9-4f49-97ff-d5df95f12464/0166/y,-3.758389262
5375f8e6-96e9-4f49-97ff-d5df95f12464/0166/z,15.64141999
5375f8e6-96e9-4f49-97ff-d5df95f12464/0167/x,-4.050464807
5375f8e6-96e9-4f49-97ff-d5df95f12464/0167/y,-2.863534676
5375f8e6-96e9-4f49-97ff-d5df95f12464/0167/z,14.20170379
5375f8e6-96e9-4f49-97ff-d5df95f12464/0168/x,-3.37538734
5375f8e6-96e9-4f49-97ff-d5df95f12464/0168/y,-4.093959732
5375f8e6-96e9-4f49-97ff-d5df95f12464/0168/z,13.11290812
5375f8e6-96e9-4f49-97ff-d5df95f12464/0169/x,-3.563523683
5375f8e6-96e9-4f49-97ff-d5df95f12464/0169/y,-3.674496644
5375f8e6-96e9-4f49-97ff-d5df95f12464/0169/z,14.07479096
5375f8e6-96e9-4f49-97ff-d5df95f12464/0170/x,-3.10978309
5375f8e6-96e9-4f49-97ff-d5df95f12464/0170/y,-2.947427293
5375f8e6-96e9-4f49-97ff-d5df95f12464/0170/z,13.41331512
5375f8e6-96e9-4f49-97ff-d5df95f12464/0171/x,-3.585657371
5375f8e6-96e9-4f49-97ff-d5df95f12464/0171/y,-3.562639821
5375f8e6-96e9-4f49-97ff-d5df95f12464/0171/z,13.35769994
5375f8e6-96e9-4f49-97ff-d5df95f12464/0172/x,-3.220451527
5375f8e6-96e9-4f49-97ff-d5df95f12464/0172/y,-4.093959732
5375f8e6-96e9-4f49-97ff-d5df95f12464/0172/z,14.0578801
5375f8e6-96e9-4f49-97ff-d5df95f12464/0173/x,-2.899513059
5375f8e6-96e9-4f49-97ff-d5df95f12464/0173/y,-3.926174497
5375f8e6-96e9-4f49-97ff-d5df95f12464/0173/z,14.19101153
5375f8e6-96e9-4f49-97ff-d5df95f12464/0174/x,-2.799911465
5375f8e6-96e9-4f49-97ff-d5df95f12464/0174/y,-2.863534676
5375f8e6-96e9-4f49-97ff-d5df95f12464/0174/z,13.24809714
5375f8e6-96e9-4f49-97ff-d5df95f12464/0175/x,-3.065515715
5375f8e6-96e9-4f49-97ff-d5df95f12464/0175/y,-1.577181208
5375f8e6-96e9-4f49-97ff-d5df95f12464/0175/z,10.80551554
5375f8e6-96e9-4f49-97ff-d5df95f12464/0176/x,-2.866312528
5375f8e6-96e9-4f49-97ff-d5df95f12464/0176/y,-1.996644295
5375f8e6-96e9-4f49-97ff-d5df95f12464/0176/z,11.41145004
5375f8e6-96e9-4f49-97ff-d5df95f12464/0177/x,-3.508189464
5375f8e6-96e9-4f49-97ff-d5df95f12464/0177/y,-3.534675615
5375f8e6-96e9-4f49-97ff-d5df95f12464/0177/z,12.72666651
5375f8e6-96e9-4f49-97ff-d5df95f12464/0178/x,-2.622841965
5375f8e6-96e9-4f49-97ff-d5df95f12464/0178/y,-2.276286353
5375f8e6-96e9-4f49-97ff-d5df95f12464/0178/z,15.3276469
5375f8e6-96e9-4f49-97ff-d5df95f12464/0179/x,-3.342186808
5375f8e6-96e9-4f49-97ff-d5df95f12464/0179/y,-4.010067114
5375f8e6-96e9-4f49-97ff-d5df95f12464/0179/z,12.86833618
5375f8e6-96e9-4f49-97ff-d5df95f12464/0180/x,-3.37538734
5375f8e6-96e9-4f49-97ff-d5df95f12464/0180/y,-3.506711409
5375f8e6-96e9-4f49-97ff-d5df95f12464/0180/z,12.4470079
5375f8e6-96e9-4f49-97ff-d5df95f12464/0181/x,-3.331119965
5375f8e6-96e9-4f49-97ff-d5df95f12464/0181/y,-3.982102908
5375f8e6-96e9-4f49-97ff-d5df95f12464/0181/z,12.95184174
5375f8e6-96e9-4f49-97ff-d5df95f12464/0182/x,-2.622841965
5375f8e6-96e9-4f49-97ff-d5df95f12464/0182/y,-3.143176734
5375f8e6-96e9-4f49-97ff-d5df95f12464/0182/z,12.16504001
5375f8e6-96e9-4f49-97ff-d5df95f12464/0183/x,-3.120849934
5375f8e6-96e9-4f49-97ff-d5df95f12464/0183/y,-3.199105145
5375f8e6-96e9-4f49-97ff-d5df95f12464/0183/z,13.69161418
5375f8e6-96e9-4f49-97ff-d5df95f12464/0184/x,-2.611775122
5375f8e6-96e9-4f49-97ff-d5df95f12464/0184/y,-3.143176734
5375f8e6-96e9-4f49-97ff-d5df95f12464/0184/z,15.27232139
5375f8e6-96e9-4f49-97ff-d5df95f12464/0185/x,-2.490039841
5375f8e6-96e9-4f49-97ff-d5df95f12464/0185/y,-3.758389262
5375f8e6-96e9-4f49-97ff-d5df95f12464/0185/z,15.45208963
5375f8e6-96e9-4f49-97ff-d5df95f12464/0186/x,-2.66710934
5375f8e6-96e9-4f49-97ff-d5df95f12464/0186/y,-2.611856823
5375f8e6-96e9-4f49-97ff-d5df95f12464/0186/z,15.30814491
5375f8e6-96e9-4f49-97ff-d5df95f12464/0187/x,-2.833111996
5375f8e6-96e9-4f49-97ff-d5df95f12464/0187/y,-2.527964206
5375f8e6-96e9-4f49-97ff-d5df95f12464/0187/z,15.86017758
5375f8e6-96e9-4f49-97ff-d5df95f12464/0188/x,-2.069499779
5375f8e6-96e9-4f49-97ff-d5df95f12464/0188/y,-4.345637584
5375f8e6-96e9-4f49-97ff-d5df95f12464/0188/z,16.4250313
5375f8e6-96e9-4f49-97ff-d5df95f12464/0189/x,-1.737494467
5375f8e6-96e9-4f49-97ff-d5df95f12464/0189/y,-4.177852349
5375f8e6-96e9-4f49-97ff-d5df95f12464/0189/z,19.60135689
5375f8e6-96e9-4f49-97ff-d5df95f12464/0190/x,-1.704293935
5375f8e6-96e9-4f49-97ff-d5df95f12464/0190/y,-2.919463087
5375f8e6-96e9-4f49-97ff-d5df95f12464/0190/z,13.92923477
5375f8e6-96e9-4f49-97ff-d5df95f12464/0191/x,-2.124833997
5375f8e6-96e9-4f49-97ff-d5df95f12464/0191/y,-3.534675615
5375f8e6-96e9-4f49-97ff-d5df95f12464/0191/z,14.11535513
5375f8e6-96e9-4f49-97ff-d5df95f12464/0192/x,-1.881363435
5375f8e6-96e9-4f49-97ff-d5df95f12464/0192/y,-5.464205817
5375f8e6-96e9-4f49-97ff-d5df95f12464/0192/z,25.34480835
5375f8e6-96e9-4f49-97ff-d5df95f12464/0193/x,4.482071713
5375f8e6-96e9-4f49-97ff-d5df95f12464/0193/y,0.995525727
5375f8e6-96e9-4f49-97ff-d5df95f12464/0193/z,12.89291258
5375f8e6-96e9-4f49-97ff-d5df95f12464/0194/x,4.482071713
5375f8e6-96e9-4f49-97ff-d5df95f12464/0194/y,-3.506711409
5375f8e6-96e9-4f49-97ff-d5df95f12464/0194/z,16.86605006
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0000/x,8.908809208
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0000/y,-4.681208054
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0000/z,67.01699025
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0001/x,-10.32536521
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0001/y,-2.052572707
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0001/z,33.23570744
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0002/x,-9.417884019
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0002/y,-2.248322148
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0002/z,32.19539733
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0003/x,-13.00354139
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0003/y,-3.338926174
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0003/z,52.68516705
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0004/x,-2.246569278
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0004/y,-5.296420582
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0004/z,74.21570962
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0005/x,-2.312970341
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0005/y,-5.659955257
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0005/z,65.61813341
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0006/x,15.30544489
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0006/y,-6.526845638
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0006/z,46.64876187
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0007/x,-2.113767154
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0007/y,-5.939597315
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0007/z,79.86658063
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0008/x,16.79946879
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0008/y,-6.079418345
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0008/z,65.80826961
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0009/x,0.74147853
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0009/y,-1.381431767
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0009/z,31.41768147
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0010/x,-18.21602479
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0010/y,-13.93736018
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0010/z,53.30349501
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0011/x,2.335104028
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0011/y,0.659955257
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0011/z,20.43797388
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0012/x,3.884462151
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0012/y,1.414988814
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0012/z,17.29003365
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0013/x,-2.025232404
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0013/y,-5.91163311
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0013/z,74.51066887
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0014/x,-8.842408145
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0014/y,-3.562639821
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0014/z,61.2911775
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0015/x,10.09296149
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0015/y,-5.156599553
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0015/z,72.46983366
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0016/x,-2.810978309
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0016/y,-4.70917226
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0016/z,69.31604535
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0017/x,-10.50243471
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0017/y,-7.170022371
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0017/z,59.37602502
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0018/x,-10.82337317
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0018/y,-4.429530201
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0018/z,58.91733298
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0019/x,-10.82337317
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0019/y,-6.750559284
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0019/z,53.27325356
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0020/x,-10.73483842
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0020/y,-5.492170022
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0020/z,44.82639752
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0021/x,-2.965914121
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0021/y,-2.83557047
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0021/z,69.90931166
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0022/x,-2.921646746
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0022/y,-2.472035794
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0022/z,72.50167317
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0023/x,-2.678176184
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0023/y,-2.388143177
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0023/z,68.59880421
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0024/x,-2.733510403
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0024/y,-2.611856823
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0024/z,70.56344254
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0025/x,-2.943780434
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0025/y,-1.996644295
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0025/z,72.00005603
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0026/x,-2.744577247
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0026/y,-2.863534676
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0026/z,68.05967851
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0027/x,-2.810978309
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0027/y,-2.527964206
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0027/z,66.58672514
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0028/x,-20.17485613
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0028/y,-8.931767338
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0028/z,63.75924952
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0029/x,-3.950863214
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0029/y,-2.583892617
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0029/z,43.55719281
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0030/x,-5.068614431
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0030/y,-2.807606264
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0030/z,44.99711185
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0031/x,-6.119964586
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0031/y,-2.919463087
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0031/z,42.20678596
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0032/x,-8.97521027
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0032/y,-1.772930649
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0032/z,26.46376882
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0033/x,-12.02965914
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0033/y,-1.045861298
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0033/z,18.44222096
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0034/x,-22.12262063
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0034/y,1.219239374
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0034/z,11.03793188
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0035/x,-16.6002656
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0035/y,-3.031319911
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0035/z,47.90082914
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0036/x,-15.90305445
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0036/y,-3.115212528
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0036/z,54.6374425
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0037/x,-15.60424967
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0037/y,-3.199105145
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0037/z,66.5154999
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0038/x,-13.83355467
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0038/y,-3.394854586
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0038/z,66.51911055
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0039/x,-12.49446658
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0039/y,-3.422818792
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0039/z,58.63782224
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0040/x,-11.52058433
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0040/y,-3.338926174
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0040/z,44.66778089
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0041/x,-10.76803896
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0041/y,-2.16442953
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0041/z,36.53600192
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0042/x,-15.00664011
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0042/y,-1.129753915
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0042/z,30.71101049
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0043/x,-21.03806994
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0043/y,1.135346756
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0043/z,12.07560898
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0044/x,-24.28065516
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0044/y,-27.33221477
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0044/z,30.69504374
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0045/x,-7.625055334
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0045/y,-3.786353468
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0045/z,72.43211227
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0046/x,-24.28065516
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0046/y,-27.33221477
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0046/z,24.54011937
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0047/x,-7.857459053
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0047/y,-3.003355705
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0047/z,66.1493697
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0048/x,-20.42939354
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0048/y,-8.568232662
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0048/z,40.7860855
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0049/x,-8.167330677
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0049/y,-3.478747204
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0049/z,63.40450687
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0050/x,-7.160247897
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0050/y,-3.059284116
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0050/z,46.6655077
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0051/x,-7.381584772
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0051/y,-2.779642058
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0051/z,39.57310184
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0052/x,-7.746790615
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0052/y,-2.555928412
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0052/z,33.91631995
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0053/x,-8.189464365
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0053/y,-2.444071588
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0053/z,27.18933184
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0054/x,-9.971226206
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0054/y,-1.940715884
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0054/z,18.20142355
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0055/x,-13.40194776
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0055/y,-0.906040268
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0055/z,11.70785186
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0056/x,-20.39619301
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0056/y,2.505592841
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0056/z,6.441610068
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0057/x,-19.98671979
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0057/y,-3.394854586
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0057/z,62.93360525
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0058/x,-21.77954847
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0058/y,-2.136465324
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0058/z,68.44810885
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0059/x,15.2833112
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0059/y,-3.478747204
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0059/z,15.38191343
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0060/x,-19.31164232
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0060/y,-1.968680089
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0060/z,59.99333852
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0061/x,-21.61354582
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0061/y,-1.353467562
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0061/z,44.89908559
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0062/x,-16.81053564
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0062/y,-2.416107383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0062/z,73.82606669
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0063/x,-14.54183267
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0063/y,-1.772930649
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0063/z,46.7442025
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0064/x,-14.19876051
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0064/y,-1.073825503
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0064/z,76.02799077
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0065/x,-17.4081452
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0065/y,-1.689038031
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0065/z,67.00184631
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0066/x,-15.13944223
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0066/y,-1.101789709
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0066/z,61.59394738
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0067/x,-11.76405489
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0067/y,-1.521252796
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0067/z,63.47873458
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0068/x,1.427622842
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0068/y,-0.710290828
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0068/z,39.528635
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0069/x,-4.659141213
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0069/y,-3.059284116
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0069/z,72.16705817
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0070/x,3.596724214
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0070/y,-3.115212528
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0070/z,33.48700533
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0071/x,-21.60247897
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0071/y,-2.751677852
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0071/z,30.53570206
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0072/x,-1.206285967
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0072/y,-2.332214765
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0072/z,49.1480187
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0073/x,-1.438689686
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0073/y,-2.975391499
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0073/z,51.29248144
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0074/x,-1.560424967
